time,open,high,low,close
2025-11-15T08:45:00+09:00,94860,95190,94591,94844
2025-11-15T09:00:00+09:00,94788,95500,94788,95361
2025-11-15T09:15:00+09:00,95392,95570,95304,95570
2025-11-15T09:30:00+09:00,95530,95530,95111,95150
2025-11-15T09:45:00+09:00,95149,95340,94887,95339
2025-11-15T10:00:00+09:00,95319,95341,94936,95310
2025-11-15T10:15:00+09:00,95306,95480,95268,95329
2025-11-15T10:30:00+09:00,95350,95630,95336,95630
2025-11-15T10:45:00+09:00,95610,95960,95491,95845
2025-11-15T11:00:00+09:00,95801,95802,95638,95702
2025-11-15T11:15:00+09:00,95674,96059,95642,96029
2025-11-15T11:30:00+09:00,96014,96290,95850,96270
2025-11-15T11:45:00+09:00,96258,96579,96084,96579
2025-11-15T12:00:00+09:00,96599,96630,96390,96630
2025-11-15T12:15:00+09:00,96650,96930,96566,96801
2025-11-15T12:30:00+09:00,96800,96800,96332,96483
2025-11-15T12:45:00+09:00,96481,96557,96416,96547
2025-11-15T13:00:00+09:00,96534,96558,96269,96399
2025-11-15T13:15:00+09:00,96399,96628,96261,96261
2025-11-15T13:30:00+09:00,96260,96339,96152,96152
2025-11-15T13:45:00+09:00,96152,96360,96130,96310
2025-11-15T14:00:00+09:00,96310,96395,96190,96190
2025-11-15T14:15:00+09:00,96189,96397,96183,96236
2025-11-15T14:30:00+09:00,96243,96290,96181,96280
2025-11-15T14:45:00+09:00,96310,96580,96310,96490
2025-11-15T15:00:00+09:00,96494,96604,96441,96550
2025-11-15T15:15:00+09:00,96556,96642,96500,96547
2025-11-15T15:30:00+09:00,96549,96725,96231,96240
2025-11-15T15:45:00+09:00,96239,96438,96130,96273
2025-11-15T16:00:00+09:00,96272,96300,96131,96300
2025-11-15T16:15:00+09:00,96255,96482,96175,96430
2025-11-15T16:30:00+09:00,96440,96440,96300,96301
2025-11-15T16:45:00+09:00,96300,96476,96300,96475
2025-11-15T17:00:00+09:00,96440,96440,96181,96297
2025-11-15T17:15:00+09:00,96291,96291,95971,96099
2025-11-15T17:30:00+09:00,96100,96389,96029,96034
2025-11-15T17:45:00+09:00,96044,96090,95833,96056
2025-11-15T18:00:00+09:00,96050,96215,95836,96215
2025-11-15T18:15:00+09:00,96202,96250,96090,96105
2025-11-15T18:30:00+09:00,96096,96180,96041,96180
2025-11-15T18:45:00+09:00,96171,96171,95872,95990
2025-11-15T19:00:00+09:00,95951,96029,95870,96017
2025-11-15T19:15:00+09:00,96009,96069,95890,96035
2025-11-15T19:30:00+09:00,96048,96210,96001,96210
2025-11-15T19:45:00+09:00,96157,96191,96135,96146
2025-11-15T20:00:00+09:00,96128,96137,95981,95990
2025-11-15T20:15:00+09:00,96016,96020,95922,95956
2025-11-15T20:30:00+09:00,95956,96010,95929,95966
2025-11-15T20:45:00+09:00,95962,95962,95781,95870
2025-11-15T21:00:00+09:00,95862,95920,95771,95909
2025-11-15T21:15:00+09:00,95907,96039,95831,96023
2025-11-15T21:30:00+09:00,96019,96027,95844,95849
2025-11-15T21:45:00+09:00,95888,96000,95842,95976
2025-11-15T22:00:00+09:00,95950,96079,95909,96050
2025-11-15T22:15:00+09:00,96042,96318,96042,96226
2025-11-15T22:30:00+09:00,96225,96349,96140,96230
2025-11-15T22:45:00+09:00,96230,96500,96171,96500
2025-11-15T23:00:00+09:00,96490,96597,96466,96565
2025-11-15T23:15:00+09:00,96566,96599,96261,96264
2025-11-15T23:30:00+09:00,96274,96444,96180,96346
2025-11-15T23:45:00+09:00,96310,96450,96250,96376
2025-11-16T00:00:00+09:00,96359,96490,96300,96443
2025-11-16T00:15:00+09:00,96434,96529,96340,96512
2025-11-16T00:30:00+09:00,96496,96496,96290,96352
2025-11-16T00:45:00+09:00,96350,96475,96339,96456
2025-11-16T01:00:00+09:00,96393,96449,95970,96086
2025-11-16T01:15:00+09:00,96058,96219,95970,96002
2025-11-16T01:30:00+09:00,95975,96330,95970,96205
2025-11-16T01:45:00+09:00,96220,96347,96181,96332
2025-11-16T02:00:00+09:00,96349,96376,96081,96107
2025-11-16T02:15:00+09:00,96146,96500,96040,96210
2025-11-16T02:30:00+09:00,96200,96250,96092,96247
2025-11-16T02:45:00+09:00,96247,96434,96247,96377
2025-11-16T03:00:00+09:00,96409,96495,96340,96440
2025-11-16T03:15:00+09:00,96413,96420,96113,96182
2025-11-16T03:30:00+09:00,96190,96291,96137,96248
2025-11-16T03:45:00+09:00,96236,96236,96093,96145
2025-11-16T04:00:00+09:00,96144,96150,96130,96149
2025-11-16T04:15:00+09:00,96148,96148,96040,96109
2025-11-16T04:30:00+09:00,96108,96108,95977,96028
2025-11-16T04:45:00+09:00,96028,96081,96003,96081
2025-11-16T05:00:00+09:00,96050,96050,95940,95969
2025-11-16T05:15:00+09:00,95931,95931,95800,95801
2025-11-16T05:30:00+09:00,95800,95800,95542,95578
2025-11-16T05:45:00+09:00,95551,95637,95226,95300
2025-11-16T06:00:00+09:00,95300,95670,95299,95626
2025-11-16T06:15:00+09:00,95673,95710,95520,95520
2025-11-16T06:30:00+09:00,95520,95550,95266,95266
2025-11-16T06:45:00+09:00,95267,95320,95222,95320
2025-11-16T07:00:00+09:00,95320,95560,95296,95560
2025-11-16T07:15:00+09:00,95553,95700,95520,95700
2025-11-16T07:30:00+09:00,95700,95710,95490,95591
2025-11-16T07:45:00+09:00,95591,95699,95491,95671
2025-11-16T08:00:00+09:00,95698,95698,95581,95618
2025-11-16T08:15:00+09:00,95618,95741,95618,95718
2025-11-16T08:30:00+09:00,95697,95753,95631,95631
2025-11-16T08:45:00+09:00,95670,95700,95648,95672
2025-11-16T09:00:00+09:00,95677,95740,95468,95482
2025-11-16T09:15:00+09:00,95460,95460,95343,95345
2025-11-16T09:30:00+09:00,95340,95510,95316,95510
2025-11-16T09:45:00+09:00,95520,95637,95490,95490
2025-11-16T10:00:00+09:00,95480,95562,95200,95562
2025-11-16T10:15:00+09:00,95549,95560,95361,95560
2025-11-16T10:30:00+09:00,95545,95545,95000,95148
2025-11-16T10:45:00+09:00,95148,95482,95000,95434
2025-11-16T11:00:00+09:00,95393,95570,95251,95431
2025-11-16T11:15:00+09:00,95447,95922,95447,95812
2025-11-16T11:30:00+09:00,95812,95909,95812,95846
2025-11-16T11:45:00+09:00,95841,96050,95827,96050
2025-11-16T12:00:00+09:00,96042,96086,95990,95990
2025-11-16T12:15:00+09:00,95991,96075,95990,95991
2025-11-16T12:30:00+09:00,95990,95991,95860,95945
2025-11-16T12:45:00+09:00,95900,95971,95828,95970
2025-11-16T13:00:00+09:00,95978,96060,95880,96040
2025-11-16T13:15:00+09:00,96029,96029,95895,96009
2025-11-16T13:30:00+09:00,95964,95964,95851,95857
2025-11-16T13:45:00+09:00,95854,95980,95854,95973
2025-11-16T14:00:00+09:00,95978,96170,95978,96170
2025-11-16T14:15:00+09:00,96177,96310,96066,96104
2025-11-16T14:30:00+09:00,96093,96129,96050,96079
